# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 3 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-GEOD-52194
# Timestamp: Mon, 30-Aug-2021 13:20:31
Gene ID	Gene Name	'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal' .foldChange	'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal'.pValue	'non-triple-negative breast cancer; breast carcinoma' vs 'normal' .foldChange	'non-triple-negative breast cancer; breast carcinoma' vs 'normal'.pValue	'triple-negative breast cancer; breast carcinoma' vs 'normal' .foldChange	'triple-negative breast cancer; breast carcinoma' vs 'normal'.pValue
ENSG00000226393	IFNA20P	-0.5	0.738460418424565	-0.2	0.900449732022983	-0.7	0.602652508143318
ENSG00000226394	AC093423.1	5.4	1.37682191048505E-4				
ENSG00000226396	AL031727.1	0.6	0.491423445507118	-0.2	0.842755732981128	-0.6	0.560914241992571
ENSG00000226397	C12orf77			4.2	0.00153705772142219	4.6	0.00482708232216039
ENSG00000226403	AL392089.1	1.6	0.363497000506651			1.2	0.451049933902138
ENSG00000226406	RBMX2P1			3.1	0.0502977411235802	3.3	0.0559541630883367
ENSG00000226407	RPL23P11					2.8	0.146497712664691
ENSG00000226409	AL450332.1	-1.1	0.517005090783535	-1.5	0.202590386685792	1.0	0.274668572115496
ENSG00000226410	AC104058.1	3.6	0.0242502224732444	2.9	0.0439842984736364	2.9	0.0590677899180543
ENSG00000226413	OR8T1P	0.2	0.913149325931112	0.8	0.557232466421644	1.6	0.204300993212339
ENSG00000226414	MTCYBP38			3.0	0.0676477639961503	4.2	0.0147681168972996
ENSG00000226415	TPI1P1	-0.9	0.23639606520685	-0.8	0.143103633350683	0.6	0.182486902974816
ENSG00000226419	SLC16A1-AS1	-1.4	0.0232270763273995	-2.1	4.1571217801104E-5	-0.9	0.0853663739278635
ENSG00000226421	SLC25A5P5	3.1	0.0969176037496576	3.0	0.0493040199517239	3.6	0.0371325442343569
ENSG00000226426	AC012558.1					2.9	0.10202106215534
ENSG00000226430	USP17L7			4.6	9.72596457145297E-4	3.2	0.0948565725018479
ENSG00000226431	AL121929.2					3.4	0.0590256668454331
ENSG00000226435	ANKRD18DP			2.4	0.116993312608287	3.0	0.0796703018706678
ENSG00000226438	AL442071.1	3.2	0.0648517737893695	1.9	0.234778340068287	2.9	0.0732624154773871
ENSG00000226440	LAMA4-AS1	2.0	0.0628253891318888	2.1	0.0196482747851306	2.6	0.00713458610313389
ENSG00000226441	PLCL2-AS1	4.1	0.016883960601238	3.2	0.0333032362593569	3.6	0.0369548566823533
ENSG00000226443	GAPDHP32			1.0	0.485627828578563	2.0	0.113277385243325
ENSG00000226445	BX322234.1	-0.1	0.894679157100384	-1.2	0.0575821577461247	-0.5	0.500804049895375
ENSG00000226446	NOTCH2P1					3.6	0.0303389004151774
ENSG00000226447	ZNF25-DT					3.7	0.0396456692470269
ENSG00000226450	CYP2D8P	0.4	0.727518391884619	0.9	0.187486070395609	1.0	0.213419259687938
ENSG00000226453	LINC02542	2.3	0.0229422289458781	0.2	0.900449732022983	0.3	0.819342692124511
ENSG00000226454	AL033380.1			2.6	0.104999645118172	4.6	0.00296075675925541
ENSG00000226455	AL121787.1	-0.7	0.61607848975397	-1.2	0.24249200430589	-0.9	0.441055758969509
ENSG00000226457	RPL22P3	0.6	0.752982681464947	-0.2	0.899783405525931	0.8	0.552912840253824
ENSG00000226461	OR10G5P					3.0	0.0967321522910253
ENSG00000226465	AL390198.1			0.8	0.505601034852722	0.4	0.714476610768631
ENSG00000226466	RPA2P2			2.5	0.139764163813516	3.6	0.0378375624892567
ENSG00000226469	ADAM1B	3.7	0.00223900984938337	3.0	8.94195385411415E-4	2.3	0.0462480998517156
ENSG00000226471	Z93930.2	2.1	0.00513187179975193	2.2	1.13881255752955E-6	1.2	0.0655459285470578
ENSG00000226472	AC008013.2	1.4	0.442309773420654	2.9	0.00332718874123096	3.1	0.00472637463020144
ENSG00000226476	LINC01748	5.7	3.06715461858324E-4	4.6	4.85979430415743E-4	5.8	2.32946813702133E-5
ENSG00000226479	TMEM185B	-1.4	0.00152727664584414	-1.6	1.41073253758217E-6	-1.6	2.33830999521221E-5
ENSG00000226481	ACTR3BP2					2.8	0.115128577248996
ENSG00000226482	ADIPOQ-AS1			3.1	0.0477107428946715	3.5	0.0484209324835627
ENSG00000226484	AL606516.1					3.5	0.0491335778182561
ENSG00000226485	RBM22P3			2.7	0.0987548375660796	3.6	0.0292081742333117
ENSG00000226486	LINC01035					3.0	0.0913619406514487
ENSG00000226490	AC138647.1					2.8	0.129304733664473
ENSG00000226491	FTOP1	0.3	0.86148543566727	0.4	0.757322226216726	1.3	0.269999072479491
ENSG00000226493	RPL26P27	4.8	7.97042384850931E-4	3.4	0.0224577987844146	3.5	0.0417235494326917
ENSG00000226496	LINC00323	-3.4	0.00386662887270607	-1.1	0.1080685852196	-0.5	0.612201666315151
ENSG00000226498	RPSAP21	5.0	1.70537877664234E-4	3.1	0.0293078362967192	4.1	0.00299238261901368
ENSG00000226501	USF1P1	2.7	0.122924740959424	1.5	0.377731349604825	2.6	0.110617688038075
ENSG00000226502	KRT8P27			2.9	0.0758886878887066	3.6	0.0390074059125582
ENSG00000226508	LINC01918			1.9	0.236671291872884	2.4	0.17193298054589
ENSG00000226510	UPK1A-AS1			2.0	0.196730229373493		
ENSG00000226520	KIRREL1-IT1	3.5	0.0311957844269981	2.8	0.0564544792579814	3.8	0.00945923280874206
ENSG00000226521	AC087499.2	3.3	0.0763702615570772	2.3	0.183634162678406	3.8	0.0143903930321202
ENSG00000226526	AL049569.1			3.1	0.0595980104678423	3.4	0.0461424727398592
ENSG00000226527	AP000289.1					3.4	0.0477349955802877
ENSG00000226530	AL158055.1	1.5	0.437398059858879	1.0	0.526993749630089		
ENSG00000226533	BTBD9-AS1	4.3	0.00193809931034101	2.7	0.0671417666110493	2.5	0.131413264780036
ENSG00000226535	AL445487.1			0.7	0.637145994438792	2.0	0.106221266998099
ENSG00000226539	AC012512.1	2.4	0.137342986977434			1.3	0.479603390638215
ENSG00000226540	GAPDHP73			2.4	0.108009209885261	3.6	0.0142928935076192
ENSG00000226541	AL359633.1					3.1	0.0720346405528381
ENSG00000226542	AC114814.1					2.7	0.144863508277228
ENSG00000226543	MYL6P1					2.7	0.14530541421114
ENSG00000226545	AL357552.2	2.5	0.103584869168406	1.1	0.474072247932402	2.0	0.1942944382586
ENSG00000226548	AC016722.1			1.8	0.279546428017541		
ENSG00000226549	SCDP1	5.7	3.62554785041275E-6	5.7	5.22391411359723E-7	5.7	1.43923169093784E-6
ENSG00000226552	BX284613.1	6.0	5.61649694633859E-5	2.3	0.193435662249425	3.6	0.0283211807939646
ENSG00000226553	AC018735.1			1.5	0.381030716056435	2.3	0.182638284437422
ENSG00000226554	MTCL1P1			2.6	0.120640070810313	3.5	0.0330922449363478
ENSG00000226556	NPM1P49			1.1	0.525551929051764	2.2	0.151822702207789
ENSG00000226557	TRAF6P1					1.5	0.402239871216714
ENSG00000226562	CYP4F26P					3.0	0.0853556034259596
ENSG00000226564	FTH1P20	-2.1	0.138270956495109	-3.3	0.0104755126256125	-1.4	0.225872559602503
ENSG00000226567	LINC00606			4.7	5.60797689111693E-4	5.1	2.26743642113632E-4
ENSG00000226571	AL592429.2	1.3	0.535885716348299	2.8	0.00654480492659616	3.6	9.46993050074832E-4
ENSG00000226576	AC060234.1			2.1	0.190845741340418		
ENSG00000226577	MICC					4.2	0.00905764591645894
ENSG00000226578	AL132657.1	0.6	0.589464272429954	0.6	0.463340205622238	-0.3	0.821063778517726
ENSG00000226581	LINC02848	0.9	0.633622362518774			1.0	0.502119631425065
ENSG00000226582	UBE2V1P5					3.0	0.0912601709262881
ENSG00000226592	AC004911.1					3.6	0.0303267657694855
ENSG00000226599	AL450344.2	4.2	0.0105657418324925	3.3	0.0376920578535226	2.9	0.118778244987008
ENSG00000226601	AL359979.1			2.3	0.182419350502489		
ENSG00000226604	PAPPA-AS2			3.7	0.006865686951433	3.8	0.0115795280240198
ENSG00000226608	FTLP3	0.2	0.850717420244794	-0.5	0.496379585054914	-0.1	0.835498126926986
ENSG00000226609	AL390067.1			2.3	0.163085001007559		
ENSG00000226616	OR52M2P			3.1	0.053813556346846	4.1	0.0100972686966458
ENSG00000226620	LINC00343			3.7	0.00871071866695636	5.2	3.9477068959069E-4
ENSG00000226622	AC092155.1			1.5	0.40612050366813	2.2	0.212124462603515
ENSG00000226624	AC005099.1	1.6	0.26906843486752	2.3	0.0283388574193145	2.9	0.0101998523576413
ENSG00000226626	NOP56P2	3.7	0.0406785968911171	2.9	0.0633951244220188		
ENSG00000226627	SHANK2-AS1	3.2	0.00240111581433659	2.8	7.13412803261736E-4	1.8	0.154500570906141
ENSG00000226629	LINC00974			1.1	0.415626416241664	3.2	0.00472879648852644
ENSG00000226631	SLC9A3P3			2.0	0.161878341964444	3.4	0.00862249876359543
ENSG00000226632	UBE2V1P1	4.2	0.00585112235245716	2.8	0.0860854105672068	3.3	0.050770552167312
ENSG00000226636	AC006020.1			2.1	0.186407891748809	3.1	0.0690455968515996
ENSG00000226640	AL357793.1	3.3	0.0581916115428737			3.8	0.0240303471405972
ENSG00000226642	ACTG1P12	1.1	0.574669328229433	1.3	0.292588788272334	1.4	0.304804234413512
ENSG00000226643	AL513314.1					2.5	0.205469727426666
ENSG00000226644	AL121899.1			1.3	0.28862321712705	1.0	0.493866048416883
ENSG00000226647	AL365356.1	3.7	4.69667905708804E-4	2.2	0.0225835617168399	2.2	0.0406770444273077
ENSG00000226648	PLCG1-AS1	1.4	0.0487652347500601	-0.3	0.712184755026581	-0.6	0.518691640120439
ENSG00000226649	AC019118.1			2.0	0.219046109683874	3.2	0.0321460001050951
ENSG00000226650	KIF4B	3.9	0.0181750332034832	4.0	0.0038531973857373	5.4	7.53579557454465E-5
ENSG00000226652	PSMD10P2			-1.0	0.559911279477688	1.4	0.331277129702711
ENSG00000226653	OR13Z1P					2.7	0.143883311577873
ENSG00000226658	RPL23AP30	3.3	0.0481998574101358			2.2	0.193934071351067
ENSG00000226659	AC021028.1	-0.1	0.923298797024686	-0.7	0.553367944473816	-0.3	0.817103192033579
ENSG00000226660	TRBV2	2.6	0.0927004905977369	1.4	0.354732597767687	1.9	0.208995166433557
ENSG00000226661	AC004973.1					3.2	0.0750463882978824
ENSG00000226662	CHMP1AP1			2.7	0.0873935363727951	2.8	0.117000973261181
ENSG00000226663	MTND4P10					3.7	0.0247739687601079
ENSG00000226664	AL020998.1					3.3	0.0467906058475182
ENSG00000226666	HSPA9P1	2.1	0.174502351877043	1.8	0.21478761976912	2.9	0.0599470346168753
ENSG00000226668	AL136981.1			4.6	6.97275064463183E-4	5.8	6.18962966212987E-5
ENSG00000226669	AL354977.1			1.7	0.202795150342957	2.0	0.24428729278921
ENSG00000226673	LINC01108	2.9	0.1143530597285	5.0	1.91398736666772E-4	5.8	4.83986351816261E-5
ENSG00000226674	TEX41	1.1	0.0675003893607148	0.7	0.212362174162237	1.3	0.047507412413623
ENSG00000226676	LINC02679			1.9	0.22743139623237	2.0	0.28627908153054
ENSG00000226677	IGBP1P1	2.6	0.0375527641015782	1.6	0.239472828285472	2.1	0.134556836027388
ENSG00000226680	AC073311.1					2.9	0.119309447839097
ENSG00000226681	AC020595.1					3.3	0.0523302442268543
ENSG00000226683	PWWP2AP1					3.2	0.0379795952202797
ENSG00000226686	LINC01535	1.9	0.0529613133205049	1.9	0.00905986197727487	2.2	0.00945092313297174
ENSG00000226688	ENTPD1-AS1	1.3	0.0107195039483353	0.6	0.142418563952977	0.7	0.116860838460707
ENSG00000226690	AC013470.2			3.0	0.0545656877538923	4.5	0.00230724547827468
ENSG00000226693	NXNP1			3.6	0.0106861582690978	4.4	0.00421851810017964
ENSG00000226695	ANKRD20A10P					2.7	0.133406631910885
ENSG00000226696	LENG8-AS1	0.2	0.823375959186331	0.7	0.199384864114948	0.1	0.914199332047956
ENSG00000226699	AL360181.1			1.3	0.387085655731787	2.6	0.0582657358231667
ENSG00000226701	RPL15P14	1.2	0.493550145518692	1.0	0.452018584831729	1.6	0.279003309588415
ENSG00000226702	MIR217HG					3.1	0.0869953861424576
ENSG00000226705	SDCBPP1	3.4	0.0289310474182469	2.3	0.145441901161909	3.6	0.0241449136627472
ENSG00000226706	AL161452.1	-0.8	0.643911470853497	0.3	0.764272910079083	0.5	0.669860917393232
ENSG00000226709	FGF12-AS3	2.3	0.231744964082174				
ENSG00000226711	FAM66C			0.2	0.822427400684563	0.3	0.697166399918478
ENSG00000226715	LINC01709			1.4	0.374080839763179	1.8	0.323648849435794
ENSG00000226724	AC109780.2					2.1	0.241426766168545
ENSG00000226726	TMEM256P2	3.3	0.0662199101061572				
ENSG00000226741	LINC02554			4.5	7.59045865443497E-4	6.1	9.58380531285729E-6
ENSG00000226742	HSBP1L1	-1.3	0.00744469246079944	-1.0	0.0525239806422978	-0.9	0.283662376301248
ENSG00000226744	AC005326.1	3.5	0.017531002273854	1.4	0.36117832274289		
ENSG00000226745	AL512599.1	0.5	0.826865266820215	1.7	0.172914765302672		
ENSG00000226746	SMCR5	3.4	2.01372037617168E-4	1.7	0.109840957679656	1.5	0.205010910682742
ENSG00000226747	FSIP2-AS2	0.7	0.641885531794102	1.2	0.253736552382296	0.1	0.974312900846831
ENSG00000226751	ENSG00000226751	6.3	2.05726233437823E-6	5.6	6.06942253020403E-6	5.9	5.32580091615377E-6
ENSG00000226752	CUTALP	1.2	0.0174807017485085	1.2	0.0225610620435969	0.9	0.0393518875476529
ENSG00000226754	AL606760.1	0.3	0.880071963221907	0.9	0.323066396262574	0.7	0.505386882648849
ENSG00000226756	AC007365.1	2.8	0.00954163892165081	0.2	0.906232187884	0.9	0.513232587193087
ENSG00000226757	AC079341.1					2.8	0.128598541302647
ENSG00000226758	DISC1-IT1	4.4	0.003848875920357	3.8	0.0065950894761039	4.8	0.00150945101292733
ENSG00000226759	DAB1-AS1	4.2	0.0123918647665412	4.4	0.00106841000360719	4.2	0.0113736110660679
ENSG00000226761	TAS2R46	6.2	4.59539880299119E-6	4.6	5.60233693185677E-4	3.8	0.0143391225716144
ENSG00000226762	LINC02668			2.4	0.0321651633909879	4.2	1.0019958388412E-4
ENSG00000226763	SRRM5	-0.4	0.752187365027573	0.1	0.945249540409685		
ENSG00000226764	AC010145.1					3.4	0.0493682063348052
ENSG00000226766	FABP7P1	4.3	0.0106044349745971			3.6	0.0328437471865518
ENSG00000226769	GAPDHP54	2.9	0.146893717624727	3.5	0.0201792693322867	3.1	0.0863180919468085
ENSG00000226770	AC000124.1			2.2	0.158189839203953	2.3	0.20582493580888
ENSG00000226771	AP001136.1			2.7	0.101400426877275		
ENSG00000226772	AL021393.1	2.9	0.0979027500754291	1.7	0.282312166934388		
ENSG00000226773	AL663109.1					2.6	0.186736331435457
ENSG00000226777	FAM30A	5.9	1.38295698593988E-11	3.6	2.60866072619909E-8	4.9	4.54507061679887E-12
ENSG00000226779	NAALADL2-AS2	3.6	0.0241894169058791	3.3	0.0226848871023489	2.8	0.0887306961293964
ENSG00000226781	TBCAP1			2.0	0.0490512872832538	2.0	0.0449667601291358
ENSG00000226782	AC117465.1					2.8	0.126787756672947
ENSG00000226783	TLK1P1					3.8	0.0240889942829298
ENSG00000226784	PGAM4			3.1	0.0460971221554856		
ENSG00000226789	AC110926.1			3.4	0.0191362514127583	4.2	0.0110085686677202
ENSG00000226790	HNRNPA3P1			2.2	0.0878544621051231	2.7	0.0852988191138429
ENSG00000226791	LINC02611					4.0	5.80296835153047E-5
ENSG00000226792	C13orf42			0.6	0.700992379291839	1.2	0.385254513810666
ENSG00000226797	AC005828.1	5.2	2.7531255194524E-4	3.9	0.00239464491836102	2.7	0.105965203176443
ENSG00000226800	CACTIN-AS1	-3.3	0.0505018440141184	-0.7	0.469133269662153	-1.6	0.164065698756981
ENSG00000226801	OSTCP8	4.5	1.52474079077191E-4	3.0	0.013099794046044	3.0	0.033888438808288
ENSG00000226802	AL442647.1					3.2	0.0661804359739531
ENSG00000226803	ZNF451-AS1	2.8	1.3410748518843E-4	1.6	0.00462145288000546	1.6	0.0072737686464797
ENSG00000226806	LCT-AS1	3.6	0.0438730213469275	3.8	0.00747301182696496	4.9	9.08407212590057E-4
ENSG00000226807	MROH5	0.3	0.878806335597558	2.6	0.00262446961221539	4.0	1.75941357920308E-7
ENSG00000226808	LINC00840	-0.5	0.692891140027602	0.4	0.614368639465891	1.6	0.0863053801221334
ENSG00000226812	AL117382.2			2.1	0.24367483441188		
ENSG00000226816	AC005082.1	1.3	0.313929340098851	0.7	0.55901610223094	1.9	0.0508138314657741
ENSG00000226818	SLC6A6P1			3.3	0.0274811590291234	3.6	0.042290799956573
ENSG00000226819	MEIS1-AS3					0.7	0.653135334568922
ENSG00000226820	AL592049.1			2.1	0.236841982538517	3.5	0.0507011543236998
ENSG00000226822	LINC02785	3.4	0.00784972766271497	3.3	0.00456395208403885	4.3	4.05954455220849E-4
ENSG00000226823	SUGT1P1			1.2	0.342873465859738	1.0	0.513943945071693
ENSG00000226824	AC006001.2	1.2	0.203732059439261	1.5	0.00705634642174233	1.8	0.0102059461159755
ENSG00000226825	LINC01509			1.9	0.23468345029339		
ENSG00000226827	NPM1P11	2.9	0.137283341518255	3.6	0.017896385293096	3.1	0.0734082810577947
ENSG00000226828	LINC02774			3.2	0.0338102193401998	4.6	0.00289897222369112
ENSG00000226829	AC093655.1					2.9	0.0981488858617383
ENSG00000226833	AC092164.1	-3.3	0.00111202260028333	-2.3	6.30391178168651E-4	-1.5	0.0618771862299133
ENSG00000226835	ARHGAP29-AS1	-4.5	5.28659488144269E-5	-3.0	2.09991148092691E-5	-2.8	0.00257292303914535
ENSG00000226839	MTND6P11					2.9	0.101979364024355
ENSG00000226845	EEF1GP3			2.4	0.112483252895324	2.6	0.154413013078149
ENSG00000226846	LINC00348			1.0	0.553367944473816		
ENSG00000226849	AL109811.1	0.2	0.897944592720013	-0.5	0.70240792243645	0.3	0.816082181265829
ENSG00000226851	AC004112.1	2.3	0.0749199623393009	2.1	0.0455664888331817	1.7	0.155014560090502
ENSG00000226853	AC010894.2	-2.4	0.123001529468129	-0.2	0.876256910166264	-0.6	0.591333083921124
ENSG00000226854	AL451105.2					3.3	0.0613693424322397
ENSG00000226856	THORLNC	2.7	0.0844919127266908	2.2	0.0998678888622744	3.7	0.00623747426736605
ENSG00000226859	LINC02051					2.7	0.113514501164672
ENSG00000226862	AC104463.2	-0.1	0.981277390450153	-1.1	0.528942254590078	0.3	0.854667986546589
ENSG00000226864	ATE1-AS1	-0.8	0.544212606017806	-1.5	0.0955620136612415	0.5	0.534817710482499
ENSG00000226868	AC096637.2					2.7	0.150851272580924
ENSG00000226869	LHFPL3-AS1			4.0	0.00388250204958328	4.8	0.00266204419668928
ENSG00000226871	AC135178.2			2.2	0.152689624295835		
ENSG00000226872	AC002472.1			0.8	0.625858227301345		
ENSG00000226874	AC005154.1	1.6	0.161310998006844	1.3	0.211316340825699	-0.2	0.889862431987945
ENSG00000226875	ZNF877P					2.6	0.18590961812593
ENSG00000226876	AC092801.1			4.6	1.59548538874691E-4	4.6	5.81793630181672E-4
ENSG00000226878	GSTM3P2	1.8	0.241944446480627	0.7	0.649489009718123	0.6	0.741731197982635
ENSG00000226887	ERVMER34-1	0.3	0.69284918969223	-0.8	0.256128395398381	-0.2	0.821220854689241
ENSG00000226889	AL359541.2			0.5	0.744240370055988		
ENSG00000226890	Z97652.1			2.5	0.133215229040413		
ENSG00000226891	LINC01359	2.9	0.00135135885964556	3.3	2.60705927224537E-5	2.7	0.00440078080977338
ENSG00000226899	AL731577.1	5.3	3.84628078909767E-5	4.1	0.00228948054113813	3.9	0.00823775055033915
ENSG00000226900	AL451069.1			0.5	0.744012528721373		
ENSG00000226905	AC005040.1					2.6	0.175190177580007
ENSG00000226912	ISCA2P1			2.0	0.215215323613023		
ENSG00000226913	BSN-DT			4.0	0.00349490918192048	3.9	0.0203163914051934
ENSG00000226915	AC068137.1	2.7	0.135683805172476	2.9	0.0463310399351421	3.1	0.0453742734927561
ENSG00000226917	LINC01276	2.2	0.233355698037833	2.4	0.0659406512340239	3.9	0.00127105722279899
ENSG00000226921	LINC00454			-0.9	0.609173390235846	1.2	0.390114310146622
ENSG00000226926	PDZPH1P	0.9	0.615245916743018	3.1	0.00614549717683954	1.5	0.300736760086258
ENSG00000226927	AL451081.1			2.4	0.147995420304003		
ENSG00000226930	GTF2IP2					2.4	0.231377406011286
ENSG00000226935	LINC00161	2.2	0.187629629885666	0.6	0.731059577308205	1.7	0.326110576021579
ENSG00000226937	CEP164P1	2.3	0.102646310938931	2.8	0.00976635823441169	3.3	0.00328296118510124
ENSG00000226942	IL9RP3	2.0	0.17485179815891	2.3	0.0650823963842122	1.4	0.382586614061568
ENSG00000226943	ALG1L5P					3.0	0.0645038578402896
ENSG00000226944	AL031847.1	-0.5	0.780007761962773	-0.3	0.804015130273423	-0.1	0.929538174468682
ENSG00000226945	AC098935.1	1.0	0.52110117615265	2.0	0.0405360643882473	1.2	0.29160112969673
ENSG00000226946	AC062022.1					3.6	0.03695228560189
ENSG00000226948	RPS4XP2			2.4	0.155280967441859	3.3	0.0546762365642542
ENSG00000226949	OR6K5P			3.4	0.0213672129284666	3.6	0.0308396496527657
ENSG00000226950	DANCR	-0.6	0.319027235528415	-0.4	0.617305431325456	-0.9	0.197757116922256
ENSG00000226953	NCKAP5-AS2	0.6	0.688870843144529	-1.1	0.375252039134146	0.5	0.599972751639432
ENSG00000226954	AL023802.1			2.3	0.0593995322151314	2.7	0.0449393361443214
ENSG00000226957	AL358075.1	2.8	0.0115543504612394	0.8	0.483635205045759	1.2	0.367089594544337
ENSG00000226962	RAC1P6			3.2	0.0402783748156701		
ENSG00000226963	AC078883.2	0.6	0.726013389719605	-1.2	0.49091469013008	1.4	0.235041668227297
ENSG00000226964	RHEBP2			-0.7	0.618152869136372	-1.0	0.548439416307314
ENSG00000226965	AC073114.1			1.8	0.18571293201786	1.9	0.179151060894182
ENSG00000226968	LINC00423					2.7	0.146809105244606
ENSG00000226970	AL450063.1					2.6	0.18883273627372
ENSG00000226971	AL606490.2					2.7	0.110773017064273
ENSG00000226972	RPL12P19					1.6	0.338118425736331
ENSG00000226973	AL512638.1			3.4	0.0255905721727213	3.6	0.025248171021536
ENSG00000226976	COX6A1P2	0.5	0.6559865887498	1.4	0.0677543100150207	0.2	0.834159456926237
ENSG00000226977	HMGN1P24	4.2	0.00899869166054533	3.0	0.0611034907222758	3.4	0.0565272114406465
ENSG00000226979	LTA	-2.4	0.0293595281492248	-2.4	0.00251986370307809	-1.0	0.229946162131446
ENSG00000226982	CENPCP1	3.1	0.0155581322635637	1.8	0.148640998996288	2.4	0.0776885840220713
ENSG00000226983	LINC01692					2.8	0.126847785144924
ENSG00000226984	AL035410.1	4.0	0.00148001611377608	1.9	0.18947839859565	1.7	0.328378416122309
ENSG00000226985	LINC01203	2.8	0.163353913641518			2.7	0.140525185616004
ENSG00000226986	AC092017.1			-1.7	0.324384727413178		
ENSG00000226989	AL049758.1	2.5	0.146428894018098				
ENSG00000226994	AC012593.1					3.2	0.0498036978075244
ENSG00000226995	LINC00658			3.8	0.00960156412473812	4.5	0.00386455200162777
ENSG00000226996	AP000477.1					3.1	0.0732624154773871
ENSG00000227001	NBPF2P	0.8	0.651746620626966	1.7	0.154221366210124		
ENSG00000227002	SNRPEP10	2.9	0.151117632755384				
ENSG00000227006	AL136988.2	1.4	0.232160844799525	0.9	0.292545405636286	0.8	0.476840088971784
ENSG00000227007	LINC01247			3.5	0.0163305262993112	4.4	0.0113649406608835
ENSG00000227008	AL009174.1			-0.4	0.837307094633846	0.3	0.830962854844061
ENSG00000227009	FUNDC2P4	0.8	0.614961271036216	-1.7	0.269953786360429		
ENSG00000227014	AC007285.1	0.8	0.368737837210364	-0.2	0.775819015311446	-0.4	0.64337379478654
ENSG00000227015	AC023141.4			2.7	0.0950313523232686	3.4	0.0460773741883311
ENSG00000227016	LINC02796					3.2	0.0716001482608244
ENSG00000227017	AC007036.1	3.3	0.00454553100104898	1.3	0.336410408018927	1.2	0.492427472620633
ENSG00000227018	IL6STP1			1.1	0.373726641149583	-0.3	0.891786831974112
ENSG00000227019	OR7E101P	-2.2	0.195440080408049	-3.6	0.0154023937994799	-3.1	0.056318425460449
ENSG00000227021	AC007557.1					3.3	0.0571137056451762
ENSG00000227028	SLC8A1-AS1	5.8	1.07921455372863E-8	4.3	1.8150127269311E-6	4.9	4.00729104329199E-6
ENSG00000227032	RPS2P36	4.0	0.0192526286031422				
ENSG00000227036	LINC00511	0.7	0.474777462723489	0.2	0.670509647507481	1.9	3.05594869531021E-8
ENSG00000227038	GTF2IP7	0.5	0.723174946548242	-0.3	0.630328716802023	-1.8	0.0531837774474215
ENSG00000227039	ITGB2-AS1	1.4	0.0586951392158605	0.4	0.428965946169111	1.4	0.0114991834438533
ENSG00000227042	AC003666.1			2.6	0.140673883023478		
ENSG00000227043	LINC01682					3.3	0.05332332834711
ENSG00000227047	AC012065.1			1.9	0.237314510643693	3.3	0.0378230946248856
